@relation 'Multiclass Clothing Sales Dataset-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-Llast-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C22-Llast'

@attribute Product_Category {'Traditional Wear',Athleisure,Outerwear,Bottoms,Tops}
@attribute Brand {'Forever 21','Ralph Lauren',Nike,Zara,Wrangler,Balenciaga,Uniqlo,Reebok,Gucci,'Louis Vuitton','Tommy Hilfiger','Under Armour','Calvin Klein',Puma,Diesel,Versace,Levi’s,Adidas,H&M,GAP}
@attribute Product_Name {Tops,'Casual Shirt',Blazer,Leggings,Dress,Jeans,Hoodie,Jumpsuit,Trousers,Jacket,Skirt,T-Shirt,Saree,Kurta,Shorts,'Polo Shirt',Palazzo,Sweatshirt,'Formal Shirt','Track Pants'}
@attribute Gender {Women,Men}
@attribute Size {S,XXL,M,XL,L}
@attribute Color {White,Yellow,Green,Orange,Purple,Black,Pink,Red,Blue}
@attribute Season {Winter,All-Season,Summer}
@attribute Payment_Method {Card,UPI,'Net Banking',Cash}
@attribute Customer_Type {New,Returning}
@attribute Selling_Price numeric
@attribute Cost_Price numeric
@attribute Discount_Percentage numeric
@attribute Quantity_Sold numeric
@attribute Total_Sales numeric
@attribute Stock_Availability numeric
@attribute Customer_Age numeric
@attribute Purchase_Frequency numeric
@attribute Store_Rating numeric
@attribute Return_Rate numeric
@attribute Sales_Category {'High Sales','Low Sales','Medium Sales'}
@attribute Outlier {no,yes}
@attribute ExtremeValue {no,yes}

@data
Tops,Versace,T-Shirt,Women,M,Yellow,Summer,Card,Returning,1967.30354,1366.25771,35.394835,5,47842.142285,320,50,2.194044,4.290819,27.509963,'Medium Sales',no,no
Athleisure,Nike,T-Shirt,Men,XL,Green,Summer,UPI,New,411.556336,1272.379106,45.462462,7,72504.230638,250.329842,63,1.887967,4.863412,7.747045,'Low Sales',no,no
'Traditional Wear',GAP,T-Shirt,Men,M,Black,Winter,Card,New,1554.029505,790.058081,41.628172,4,38668.433589,350,36,2.899148,4.077605,28.581166,'Low Sales',no,no
Bottoms,Puma,Jumpsuit,Women,XXL,Black,Summer,UPI,Returning,2487.04492,525.331952,36.186637,5,24718.432749,39,39,2.953028,3.778375,4.093841,'Low Sales',no,no
Bottoms,'Forever 21',Dress,Women,S,Black,All-Season,Cash,Returning,2117.570123,855.414877,35.100967,9,47577.112421,476,62,3.658385,3.355757,22.602239,'Low Sales',no,no
Outerwear,Diesel,Sweatshirt,Women,M,Pink,Summer,UPI,Returning,1237.098797,849.802765,13.044273,9,73609.890395,378,58,0.287994,3.995121,28.030028,'Low Sales',no,no
Bottoms,'Ralph Lauren',Saree,Men,XXL,Orange,Summer,Card,New,1357.237697,542.162957,18.364926,3,10037.179974,190,27,0.789357,4.091835,16.876367,'Low Sales',no,no
Outerwear,GAP,Saree,Men,XL,Orange,Winter,UPI,New,1554.029505,1070.685003,24.994389,2,36853.746334,412,32,-0.061689,3.932758,7.557531,'Medium Sales',no,no
Outerwear,'Louis Vuitton',Skirt,Women,M,Blue,All-Season,'Net Banking',New,2166.018545,678.784111,42.917871,2,72531.256109,129,41.066821,0.2977,3.922457,27.265663,'Medium Sales',no,no
'Traditional Wear','Under Armour',Sweatshirt,Men,XL,Blue,Winter,'Net Banking',Returning,1977.010847,926.729046,11.931517,6,56715.224789,383,59,1.906476,3.536707,3.920353,'Medium Sales',no,no
Outerwear,'Under Armour',T-Shirt,Women,M,Green,Summer,'Net Banking',Returning,1253.251083,839.738151,27.788706,3,62404.903826,89,18,1.133272,4.45638,12.737952,'High Sales',no,no
'Traditional Wear','Ralph Lauren','Formal Shirt',Women,XL,Purple,Summer,UPI,New,1904.148823,765.597389,18.800443,7,68869.745159,51,41.066821,3.659565,4.109475,5.870369,'High Sales',no,no
Outerwear,Versace,Jeans,Men,XL,Yellow,All-Season,Cash,New,1554.029505,1491.04438,16.970854,5,62132.243206,205,24,1.347943,4.335024,23.526636,'Medium Sales',no,no
Tops,'Ralph Lauren',Tops,Men,XXL,Pink,All-Season,Card,New,1713.897307,820.326148,15.842021,9,83039.408605,375,62,1.440414,3.632557,27.225244,'Low Sales',no,no
'Traditional Wear',Levi’s,Jumpsuit,Men,M,Green,All-Season,Cash,Returning,1151.38336,96.96387,24.994389,2,40632.918673,292,51,2.572294,3.681719,16.826173,'Low Sales',no,no
Athleisure,Wrangler,Blazer,Women,XL,Pink,Summer,'Net Banking',Returning,1609.032689,1586.272464,0.165,4,31702.45303,474,19,1.187492,4.172757,19.497906,'High Sales',no,no
Tops,Adidas,Hoodie,Men,XXL,Red,Winter,'Net Banking',New,2017.786869,1479.824323,44.977479,9,58779.807398,186,26,0.371535,4.650662,12.663324,'Medium Sales',no,no
Outerwear,'Forever 21',Kurta,Men,S,Purple,All-Season,Cash,New,780.733166,719.058849,39.44264,5,68242.545648,136,41.066821,2.049539,3.572009,11.888259,'Low Sales',no,no
Athleisure,Wrangler,'Track Pants',Men,L,Blue,Winter,UPI,Returning,2082.724113,1496.874175,40.470828,6,28247.397827,298,37,0.423198,3.063932,14.451516,'High Sales',no,no
'Traditional Wear','Tommy Hilfiger',Palazzo,Men,XL,Red,Winter,'Net Banking',Returning,1387.380493,802.719984,15.03747,6,58496.187115,109,45,1.526014,4.747715,12.612765,'High Sales',no,no
Athleisure,Gucci,'Track Pants',Men,XL,Red,All-Season,'Net Banking',Returning,1554.029505,545.105307,4.093318,2,46518.962686,424,39,0.475466,3.995121,1.305065,'High Sales',no,no
Athleisure,'Under Armour',Tops,Men,L,Blue,Winter,Card,New,1796.958057,435.761398,2.969045,8,48925.7773,407,54,0.326931,3.148272,24.342774,'High Sales',no,no
Outerwear,Wrangler,Kurta,Men,XXL,Green,Winter,Card,Returning,1850.37845,838.034248,13.873955,1,65617.972622,314,48,2.185556,4.001071,26.619023,'Medium Sales',no,no
Tops,Levi’s,Tops,Men,S,Purple,Winter,Card,New,993.160251,914.961561,4.684828,6,82744.155584,367,54,2.450279,4.384073,20.299286,'Low Sales',no,no
Athleisure,Nike,Leggings,Women,L,Yellow,All-Season,UPI,New,1908.914974,1413.426992,26.336299,1,28926.491439,418,58,2.165784,3.005179,2.158086,'High Sales',no,no
Tops,GAP,Tops,Women,XL,Orange,Winter,Card,Returning,1767.865007,1072.010469,21.340326,5,28808.26358,257,35,1.362083,4.529917,15.855064,'Medium Sales',no,no
Athleisure,Adidas,'Formal Shirt',Men,XL,Yellow,All-Season,UPI,New,1154.780485,879.125408,5.143211,8,76633.479163,12,57,2.480236,3.702458,25.940404,'Medium Sales',no,no
'Traditional Wear',Zara,Shorts,Women,L,Purple,Winter,Cash,New,1815.038027,548.327375,32.202856,7,10242.211858,477,24,2.425664,4.581547,25.773814,'High Sales',no,no
Outerwear,H&M,Tops,Men,M,Purple,Summer,Cash,Returning,484.052255,1102.132231,6.684855,4,35877.612918,233,58,4.165031,4.230097,3.047938,'High Sales',no,no
Athleisure,Versace,Tops,Men,XL,Orange,Winter,Cash,Returning,1431.085084,899.475787,7.049411,5,50181.794519,223,21,2.529454,3.024558,23.260103,'Medium Sales',no,no
Outerwear,Versace,Dress,Women,S,Pink,All-Season,UPI,New,359.221309,971.555891,49.7858,1,53818.807678,452,28,1.817225,4.307682,4.268835,'High Sales',no,no
Tops,'Tommy Hilfiger',Jeans,Women,XL,Red,All-Season,UPI,Returning,1390.886458,97.812818,37.885475,1,36496.915342,165,42,2.955857,3.513085,26.73375,'High Sales',no,no
Athleisure,'Louis Vuitton',Tops,Men,XXL,Red,Winter,UPI,Returning,821.658437,1380.587554,45.480812,5,65901.726799,89,28,0.829987,3.858626,4.651087,'Low Sales',no,no
'Traditional Wear',Levi’s,'Track Pants',Women,L,Black,All-Season,'Net Banking',Returning,1427.40648,927.897761,40.395404,7,22049.269211,168,64,3.882003,4.556468,3.292892,'Low Sales',no,no
Bottoms,Versace,Blazer,Men,M,Orange,Winter,UPI,Returning,486.991452,818.301542,44.055402,6,41970.189472,126,32,3.250404,4.007655,27.587456,'Low Sales',no,no
Tops,Wrangler,Skirt,Women,S,Red,Winter,Cash,Returning,557.928607,900.744503,15.879266,3,20827.760985,393,18,3.997207,3.339203,10.834667,'High Sales',no,no
Outerwear,Wrangler,Blazer,Women,M,Green,Summer,UPI,Returning,1555.895767,1272.319243,36.509404,5,44228.184814,220,49,2.896692,3.582315,28.170289,'Low Sales',no,no
Tops,'Louis Vuitton',Jeans,Women,L,Blue,Winter,'Net Banking',Returning,1120.243889,971.654046,31.32028,7,45028.636317,232,60,0.845827,4.554066,17.186404,'Medium Sales',no,no
'Traditional Wear',Nike,Saree,Women,XL,Pink,Summer,UPI,New,1680.369053,1295.357534,16.884063,4,31181.206955,465,61,1.768719,3.551147,25.8227,'Medium Sales',no,no
Outerwear,Reebok,Hoodie,Women,M,White,All-Season,Cash,New,1781.220584,1553.294538,24.994389,9,18441.37687,295,53,2.776485,4.129752,17.290237,'High Sales',no,no
Outerwear,Wrangler,Dress,Women,XXL,Pink,Summer,'Net Banking',Returning,3247.559822,968.543457,28.801071,2,75486.48318,177,20,0.801934,4.916297,8.417231,'Low Sales',no,no
Outerwear,'Calvin Klein',Sweatshirt,Women,S,Yellow,Winter,Card,Returning,1185.170416,382.732552,24.994389,1,36743.233888,458,34,1.583698,3.52919,4.567306,'Medium Sales',no,no
Bottoms,GAP,'Track Pants',Women,XXL,Green,Winter,Card,Returning,1065.747833,862.558297,3.139895,6,24270.12892,180,21,1.741551,4.600827,4.927177,'Low Sales',no,no
Bottoms,Puma,Kurta,Men,M,Pink,Summer,UPI,Returning,1041.016605,1131.27064,39.297195,4,55147.536854,206,64,1.732158,3.479494,26.723862,'Low Sales',no,no
Outerwear,'Forever 21',Blazer,Men,M,Green,All-Season,Cash,New,1157.645974,1680.768607,1.759261,6,46199.845007,358,26,1.734292,4.177767,20.658737,'High Sales',no,no
Bottoms,Gucci,Leggings,Women,M,White,Winter,Cash,New,1540.123961,751.243699,43.461285,4,52583.320771,443,63,1.314674,4.851369,26.024986,'High Sales',no,no
Outerwear,Zara,T-Shirt,Men,XL,Black,All-Season,Cash,Returning,1418.638438,667.385663,48.86936,4,52288.931715,231,50,1.496769,4.332249,0.986465,'High Sales',no,no
'Traditional Wear',Zara,'Casual Shirt',Women,XL,Pink,Summer,UPI,New,1218.282752,1219.857643,49.805449,5,18076.173534,253,56,-0.520401,3.05878,16.739638,'Medium Sales',no,no
Outerwear,Zara,Sweatshirt,Women,XXL,Green,Winter,Card,New,1310.53337,1430.943716,44.683574,1,21510.72552,41,49,3.566031,3.23045,20.611316,'Low Sales',no,no
Bottoms,'Ralph Lauren','Casual Shirt',Men,M,Orange,Summer,'Net Banking',New,1284.833801,809.081223,8.151103,7,66577.816123,330,53,2.404104,3.098958,23.194341,'Medium Sales',no,no
'Traditional Wear',Puma,Sweatshirt,Women,M,Black,All-Season,'Net Banking',New,2110.788991,963.845472,15.026772,1,75741.99601,77,18,1.857062,3.223778,18.979989,'Medium Sales',no,no
'Traditional Wear',GAP,Skirt,Women,M,Orange,All-Season,Card,Returning,1389.065908,1239.765829,9.378031,5,27912.364195,463,29,2.021514,4.923022,27.422726,'Medium Sales',no,no
Bottoms,'Louis Vuitton',Palazzo,Men,XXL,Orange,Winter,Cash,Returning,2067.072896,600.942955,24.834489,3,43982.184423,182,33,1.223488,4.816404,26.57542,'Low Sales',no,no
Outerwear,Levi’s,Jeans,Women,XL,Green,Winter,UPI,Returning,817.241093,1332.358137,24.994389,2,24209.646842,484,38,0.78065,3.233107,20.839226,'Low Sales',no,no
Bottoms,Adidas,Skirt,Men,M,Black,All-Season,'Net Banking',New,1702.982655,1164.237689,32.475732,6,60286.85425,423,25,1.753449,4.48738,24.855329,'Medium Sales',no,no
Tops,'Tommy Hilfiger','Formal Shirt',Women,XXL,Yellow,Summer,Card,New,1477.068321,1089.11882,33.63033,6,65071.19621,169,47,2.690939,4.493402,1.70099,'High Sales',no,no
Bottoms,Balenciaga,'Formal Shirt',Women,L,Black,All-Season,UPI,Returning,1554.029505,1550.666831,36.930628,6,50515.319872,228,20,1.793083,3.389782,4.981562,'High Sales',no,no
'Traditional Wear','Tommy Hilfiger',Shorts,Men,L,Yellow,Winter,UPI,New,1786.992876,579.825178,31.468195,2,43093.050044,118,63,1.134908,3.243399,19.184515,'Low Sales',no,no
Outerwear,Gucci,Hoodie,Men,XL,Red,Winter,'Net Banking',Returning,364.438729,344.862393,28.334512,6,55945.929625,134,41,2.752611,3.322651,18.48462,'High Sales',no,no
Athleisure,'Ralph Lauren',Jacket,Men,XL,Pink,Summer,Card,Returning,1944.700091,872.150558,20.871489,9,31482.868389,388,62,1.349574,4.63342,17.750746,'High Sales',no,no
Outerwear,Uniqlo,T-Shirt,Men,M,Green,All-Season,'Net Banking',New,2011.538689,1362.927825,3.488173,5,47985.574697,410,50,0.385582,4.333549,12.939968,'Medium Sales',no,no
'Traditional Wear',H&M,'Polo Shirt',Men,XL,Yellow,All-Season,Card,New,2093.520159,1218.125474,39.951636,1,77952.511391,38,57,3.163464,4.55088,8.16184,'High Sales',no,no
Outerwear,Zara,Blazer,Men,L,Yellow,Winter,Card,Returning,1041.405583,1579.580164,6.749724,4,65229.191433,165,47,1.423785,3.895823,27.814878,'High Sales',no,no
'Traditional Wear',Nike,Hoodie,Men,L,Orange,All-Season,'Net Banking',Returning,2248.712372,333.238422,47.746272,4,38333.121412,75,62,2.033272,4.010828,12.511471,'High Sales',no,no
Athleisure,'Forever 21','Track Pants',Men,M,Black,Summer,Cash,Returning,1655.208028,640.688627,26.995816,3,58442.144363,458,45,3.012914,3.995121,27.610654,'Medium Sales',no,no
Bottoms,'Under Armour',Hoodie,Women,XL,Orange,All-Season,UPI,Returning,1555.790692,1084.069506,26.542749,7,64601.772459,349,50,2.102051,4.591211,9.298062,'Low Sales',no,no
Tops,Nike,Kurta,Women,XL,Green,Winter,Card,New,1199.622407,663.725534,40.220953,7,78315.772708,277,24,1.362514,4.356942,7.865097,'High Sales',no,no
Outerwear,Gucci,Sweatshirt,Men,XXL,Blue,Winter,UPI,New,1319.76314,552.401407,49.808728,1,63324.211926,406,58,1.139009,3.254541,9.946691,'Medium Sales',no,no
Athleisure,Versace,Shorts,Women,M,White,Winter,UPI,Returning,1221.797457,678.195238,46.306132,3,56737.29999,147,38,4.351131,3.992107,29.131705,'High Sales',no,no
Outerwear,'Forever 21',Saree,Women,S,Green,All-Season,Card,New,1154.773657,1149.873709,14.791393,2,24399.692168,46,33,2.631884,4.431749,16.695363,'Low Sales',no,no
Tops,H&M,T-Shirt,Women,XL,Black,Summer,'Net Banking',New,2096.159494,1427.520616,49.454142,1,57907.911945,387,42,1.493522,3.380252,22.275855,'Medium Sales',no,no
Tops,H&M,Trousers,Women,M,Purple,Winter,Cash,Returning,1056.556701,1252.26522,10.146949,3,77023.587302,432,28,3.500488,3.060376,24.516383,'Low Sales',no,no
Tops,'Louis Vuitton','Formal Shirt',Men,S,Pink,Winter,Card,New,1172.37755,595.248891,33.187696,4,32201.73525,404,43,2.461563,3.529327,23.684496,'Low Sales',no,no
Athleisure,Versace,Trousers,Women,S,Orange,Winter,Cash,New,1847.467913,998.321523,3.603619,7,67430.805846,135,53,2.266879,3.011533,17.292254,'High Sales',no,no
Tops,Gucci,Kurta,Women,XL,Orange,Winter,'Net Banking',Returning,2418.166612,760.348598,28.872105,7,60079.834956,403,62,2.063802,3.824754,27.63511,'Medium Sales',no,no
Tops,Uniqlo,Jeans,Men,L,Pink,Summer,Card,New,111.030668,510.741911,40.406607,9,51116.985943,148,60,4.167819,4.962117,6.891792,'High Sales',no,no
Tops,Diesel,Trousers,Men,S,Green,Summer,UPI,Returning,910.013408,761.188323,12.175383,5,35432.021075,225,29,1.565722,4.787757,27.352012,'High Sales',no,no
Tops,Adidas,Dress,Men,S,Blue,All-Season,Card,Returning,1638.903698,990.357475,18.445057,6,29562.44019,39,42,3.428124,4.783225,19.914768,'High Sales',no,no
Athleisure,'Forever 21',Leggings,Women,XXL,Purple,All-Season,Cash,Returning,2348.577794,1157.002521,15.74559,3,40910.150128,457,41,-0.509616,3.680625,23.889117,'High Sales',no,no
Outerwear,Reebok,Saree,Women,XL,Blue,All-Season,Cash,New,637.116766,801.805874,24.994389,4,52892.35954,400,48,2.119969,3.702812,28.122874,'High Sales',no,no
Athleisure,H&M,Jacket,Men,XXL,White,All-Season,Card,New,1870.32326,683.872178,30.632118,7,62629.199996,421,41.066821,1.476775,4.682123,1.404479,'High Sales',no,no
Athleisure,'Louis Vuitton','Casual Shirt',Men,XL,Pink,Winter,Cash,Returning,1549.505583,1236.981311,40.929828,4,8398.489962,281,21,1.525205,3.287795,19.119898,'Low Sales',no,no
Tops,Balenciaga,Palazzo,Men,XXL,Orange,Winter,Cash,New,1907.440578,1379.465429,32.139129,5,31317.724419,348,44,1.745426,4.469712,5.320227,'High Sales',no,no
Bottoms,GAP,Tops,Men,XXL,White,All-Season,Cash,New,1010.847603,868.012642,37.538202,9,30694.222411,9,30,0.659101,3.212618,5.450602,'Low Sales',no,no
Outerwear,Adidas,'Casual Shirt',Women,L,Black,Winter,Card,Returning,1902.939435,1078.192167,28.881761,2,55718.32385,22,32,2.250383,4.182662,29.504276,'Medium Sales',no,no
Outerwear,Levi’s,Tops,Men,S,White,Summer,Card,New,1839.734472,992.342226,42.509646,4,68304.702319,300,35,1.048247,3.06945,11.329365,'High Sales',no,no
Bottoms,Gucci,Leggings,Women,XL,Pink,All-Season,'Net Banking',Returning,1554.029505,982.493687,14.703209,4,76994.530342,300,27,2.177278,4.611749,8.634245,'Low Sales',no,no
Outerwear,Adidas,Jacket,Men,XL,Pink,Winter,Cash,Returning,1554.029505,1439.936052,34.45146,2,36521.327982,262,60,3.634993,3.968594,9.205005,'High Sales',no,no
Tops,'Under Armour','Track Pants',Men,M,Pink,Summer,'Net Banking',New,1262.944887,1002.427904,45.259585,4,20328.863637,250.329842,19,1.195542,4.074709,14.44401,'Low Sales',no,no
Tops,H&M,Jeans,Men,L,Green,Summer,Card,New,2552.637969,11.156359,37.864935,8,57905.875378,330,61,1.769145,3.932171,10.241922,'Low Sales',no,no
Tops,'Tommy Hilfiger','Casual Shirt',Men,M,White,Winter,'Net Banking',New,1554.029505,1247.700941,3.257057,6,51890.629469,240,30,2.081864,4.394397,16.127621,'Low Sales',no,no
Tops,'Forever 21',Palazzo,Men,L,Black,All-Season,Cash,Returning,1221.17342,1333.136644,44.592259,2,45418.621482,319,43,2.186714,3.730501,27.302291,'Low Sales',no,no
'Traditional Wear',Nike,'Track Pants',Women,S,Black,Winter,Cash,New,2124.196279,546.184314,41.862655,6,94512.989972,108,19,1.377502,4.649769,21.536115,'Medium Sales',no,no
Tops,Wrangler,Leggings,Women,S,Purple,Summer,Card,Returning,591.001104,1296.061076,16.694431,5,33171.655027,325,43,3.173567,3.780357,1.905999,'High Sales',no,no
'Traditional Wear','Ralph Lauren',Shorts,Men,L,Red,Winter,UPI,New,1552.363548,1187.657371,30.753311,3,65842.853905,54,54,1.977362,3.6486,7.137287,'Medium Sales',no,no
Outerwear,Levi’s,Shorts,Women,XL,Red,Summer,'Net Banking',New,1376.589932,939.357084,21.509275,4,69761.110133,275,58,2.570826,3.853671,14.971398,'Low Sales',no,no
Outerwear,Wrangler,Trousers,Men,L,Pink,Summer,'Net Banking',New,1395.362574,1302.235773,17.281715,1,22024.934972,330,25,3.311441,4.39973,19.084052,'High Sales',no,no
'Traditional Wear','Under Armour','Casual Shirt',Women,XL,Blue,All-Season,UPI,New,-175.263484,181.624727,45.603611,8,60693.490609,242,38,1.500547,4.635836,5.424252,'High Sales',no,no
Outerwear,Gucci,Jeans,Women,L,Black,Winter,'Net Banking',New,726.229053,960.835646,27.427208,4,68990.868238,300,52,0.56738,3.277913,13.281226,'Low Sales',no,no
Athleisure,'Tommy Hilfiger',Saree,Women,XL,Yellow,Summer,Cash,New,1545.061457,810.942714,33.79388,6,53231.792945,266,46,2.953773,3.593601,15.292419,'Low Sales',no,no
Bottoms,'Forever 21',Leggings,Women,S,Purple,Winter,UPI,Returning,1622.220499,1340.888617,42.127755,7,66314.846775,440,55,1.237731,4.068296,19.864506,'Low Sales',no,no
Athleisure,Gucci,Kurta,Men,L,Red,All-Season,'Net Banking',New,824.493079,669.262472,17.566103,2,39253.988941,29,59,1.692378,4.625184,22.4174,'High Sales',no,no
'Traditional Wear',Wrangler,Hoodie,Men,L,Purple,Summer,'Net Banking',New,1405.392176,1072.470804,2.979752,7,53308.20672,207,36,0.482436,4.451984,4.888881,'Medium Sales',no,no
Bottoms,Balenciaga,Saree,Men,L,Black,Summer,Cash,New,1792.716009,1068.252085,21.250481,6,31894.200688,387,32,3.91827,4.637759,14.587439,'Low Sales',no,no
'Traditional Wear','Louis Vuitton','Polo Shirt',Women,M,Black,Winter,Card,New,1482.084587,1274.362759,26.27043,1,80408.269999,444,54,1.231451,4.596072,23.397714,'Medium Sales',no,no
Tops,'Tommy Hilfiger',Leggings,Men,XXL,Pink,Summer,Card,New,755.518481,1404.796366,32.085776,7,13150.019359,311,34,3.331288,3.809951,19.479306,'Low Sales',no,no
Bottoms,Versace,'Polo Shirt',Men,L,Pink,All-Season,'Net Banking',Returning,1713.22416,1094.667491,7.15121,6,46894.496858,282,22,2.675248,4.038339,10.610522,'Medium Sales',no,no
'Traditional Wear','Calvin Klein',Jacket,Men,XL,Green,Winter,Card,New,1523.964375,945.111826,36.46311,3,31322.92098,363,20,2.675872,4.353119,12.775238,'High Sales',no,no
Tops,Gucci,Trousers,Women,M,Green,All-Season,Card,Returning,1205.231612,1597.968878,16.372044,9,77294.3625,495,32,2.081164,3.194556,5.295003,'Low Sales',no,no
Outerwear,Levi’s,'Track Pants',Women,M,White,Winter,Card,New,1400.73215,772.60354,16.475315,5,57835.026728,350,58,3.027919,3.894037,16.172969,'High Sales',no,no
'Traditional Wear',Balenciaga,Jacket,Men,L,Blue,All-Season,UPI,New,1659.428613,1460.591933,20.260103,1,52209.281921,282,42,0.801336,4.890468,6.26738,'High Sales',no,no
Bottoms,H&M,Dress,Men,S,Black,Winter,Card,New,2014.550014,539.106708,41.178759,3,26499.716686,320,41.066821,2.503722,4.362531,26.891849,'High Sales',no,no
Outerwear,'Under Armour',Tops,Women,S,Black,Winter,'Net Banking',New,2470.861923,635.948108,15.005585,2,30678.396225,45,60,2.81993,3.041176,13.529923,'High Sales',no,no
'Traditional Wear',Reebok,Saree,Men,S,White,Winter,Cash,New,1353.580732,1200.621092,34.787102,2,82116.42862,347,45,1.232726,3.394264,1.846855,'Low Sales',no,no
'Traditional Wear','Calvin Klein',Sweatshirt,Men,S,Blue,Summer,'Net Banking',New,2127.133316,578.956019,16.680202,7,49898.334667,48,31,2.681514,3.669776,8.99218,'High Sales',no,no
Outerwear,Zara,Kurta,Men,M,Pink,Summer,UPI,Returning,1837.072333,496.308859,32.110235,8,58649.524613,14,38,0.826753,3.69854,28.921359,'Low Sales',no,no
Tops,H&M,Sweatshirt,Women,M,Blue,Summer,UPI,New,1630.94763,1349.960502,24.994389,7,48020.784208,429,43,-0.391493,4.750319,4.930566,'Low Sales',no,no
Bottoms,'Tommy Hilfiger',Jeans,Women,M,Blue,All-Season,'Net Banking',New,1060.960291,1422.4178,33.320891,7,64236.235696,337,21,3.098902,3.577145,5.705949,'High Sales',no,no
Tops,Diesel,'Polo Shirt',Women,XL,Green,All-Season,Card,New,1530.069245,282.963514,10.705447,3,71637.424131,43,41.066821,2.294405,4.437213,5.617846,'Medium Sales',no,no
Bottoms,'Under Armour',T-Shirt,Women,XL,Red,Winter,UPI,New,1725.189111,472.208914,41.669247,3,30408.263309,470,21,1.757343,3.938181,17.607449,'High Sales',no,no
Outerwear,H&M,'Polo Shirt',Women,M,Black,Winter,UPI,Returning,2022.427909,99.75011,43.300743,6,58140.291713,385,26,1.103352,3.330333,10.181146,'Low Sales',no,no
Tops,GAP,'Formal Shirt',Men,L,Green,Winter,Cash,New,1884.220732,913.783563,24.958486,8,40143.848668,462,24,0.126812,3.123962,22.255415,'Medium Sales',no,no
Athleisure,Wrangler,Trousers,Women,L,Orange,Summer,UPI,Returning,1668.89679,944.396046,18.079558,4,28596.88074,148,55,0.40115,3.894762,2.605995,'Medium Sales',no,no
Athleisure,Gucci,Jeans,Men,L,Purple,Summer,UPI,Returning,1554.029505,1254.595511,13.947355,9,15462.301377,32,47,1.473754,3.85076,11.984521,'Medium Sales',no,no
'Traditional Wear','Forever 21',Palazzo,Women,XL,Orange,All-Season,Cash,New,1913.754657,1085.17829,9.150925,8,50439.449049,262,26,0.755332,4.580498,13.030558,'Low Sales',no,no
Tops,Levi’s,Jacket,Men,M,Yellow,Winter,Cash,New,1558.029498,1177.406206,37.300064,7,25759.265533,250.329842,28,2.773431,3.391802,19.268187,'High Sales',no,no
'Traditional Wear',Levi’s,Kurta,Women,M,Black,Winter,UPI,New,1341.770795,1147.108891,11.343849,4,23192.961114,366,44,2.099264,4.710821,12.458896,'Medium Sales',no,no
Tops,'Calvin Klein',Skirt,Men,XL,Purple,All-Season,UPI,Returning,1875.951823,1229.181003,27.287764,8,52086.297874,155,24,1.460353,4.802077,18.552454,'Low Sales',no,no
Bottoms,Wrangler,'Casual Shirt',Men,M,Blue,Summer,'Net Banking',Returning,1525.886203,1562.299117,23.96145,6,37721.13064,373,20,1.915245,3.113515,24.489044,'Medium Sales',no,no
Bottoms,GAP,'Formal Shirt',Men,M,Orange,Winter,Card,Returning,1554.029505,563.830059,15.647977,8,29663.981411,179,54,2.553299,3.01142,12.290617,'Medium Sales',no,no
Outerwear,'Under Armour',Skirt,Women,S,Black,Winter,Card,New,1385.05313,1372.892353,33.808941,8,70878.287544,162,40,1.282208,4.926101,10.946034,'Low Sales',no,no
